meanA,sdA,Time,Method,Database,Sujet_Session_Run
0.6933333333333334,0.18529256146249726,0000-12-31T00:00:03.01,Wolf,EPFLP300,"sj: 3, ss: 4, run 5:      "
0.5813636363636363,0.12682913315735939,0000-12-31T00:00:02.883,Wolf,EPFLP300,"sj: 3, ss: 4, run 6:      "
0.55,0.12018504251546629,0000-12-31T00:00:03.062,Wolf,EPFLP300,"sj: 4, ss: 1, run 1:      "
0.56,0.12202003478482085,0000-12-31T00:00:03.247,Wolf,EPFLP300,"sj: 4, ss: 1, run 2:      "
0.48977272727272725,0.018901477196779776,0000-12-31T00:00:03.737,Wolf,EPFLP300,"sj: 4, ss: 1, run 3:      "
0.5583333333333333,0.10613873985857113,0000-12-31T00:00:04.04,Wolf,EPFLP300,"sj: 4, ss: 1, run 4:      "
0.5136363636363636,0.07041787902195305,0000-12-31T00:00:03.483,Wolf,EPFLP300,"sj: 4, ss: 1, run 5:      "
0.6022727272727273,0.16115187413774734,0000-12-31T00:00:03.281,Wolf,EPFLP300,"sj: 4, ss: 1, run 6:      "
0.49705882352941166,0.03526914512316431,0000-12-31T00:00:03.863,Wolf,EPFLP300,"sj: 4, ss: 2, run 1:      "
0.4624999999999999,0.04143453858382304,0000-12-31T00:00:03.336,Wolf,EPFLP300,"sj: 4, ss: 2, run 2:      "
0.7458333333333333,0.1997780404151036,0000-12-31T00:00:03.424,Wolf,EPFLP300,"sj: 4, ss: 2, run 3:      "
0.6779761904761904,0.19219319541497717,0000-12-31T00:00:03.295,Wolf,EPFLP300,"sj: 4, ss: 2, run 4:      "
0.5516666666666666,0.09442810316143531,0000-12-31T00:00:03.189,Wolf,EPFLP300,"sj: 4, ss: 2, run 5:      "
0.5536931818181817,0.11859788902127656,0000-12-31T00:00:03.086,Wolf,EPFLP300,"sj: 4, ss: 2, run 6:      "
0.5874999999999999,0.13386756400023875,0000-12-31T00:00:05.314,Wolf,EPFLP300,"sj: 4, ss: 3, run 1:      "
0.6966666666666668,0.12516655570345722,0000-12-31T00:00:02.563,Wolf,EPFLP300,"sj: 4, ss: 3, run 2:      "
0.6,0.1511274500970605,0000-12-31T00:00:03.54,Wolf,EPFLP300,"sj: 4, ss: 3, run 3:      "
0.5083333333333334,0.0582671582316751,0000-12-31T00:00:03.574,Wolf,EPFLP300,"sj: 4, ss: 3, run 4:      "
0.5668181818181818,0.1258406078571563,0000-12-31T00:00:02.696,Wolf,EPFLP300,"sj: 4, ss: 3, run 5:      "
0.526534090909091,0.08874477393141379,0000-12-31T00:00:02.848,Wolf,EPFLP300,"sj: 4, ss: 3, run 6:      "
0.5727272727272726,0.14876288131677065,0000-12-31T00:00:03.211,Wolf,EPFLP300,"sj: 4, ss: 4, run 1:      "
0.5613095238095237,0.11644137896035915,0000-12-31T00:00:03.057,Wolf,EPFLP300,"sj: 4, ss: 4, run 2:      "
0.6958333333333333,0.14033964532299031,0000-12-31T00:00:03.244,Wolf,EPFLP300,"sj: 4, ss: 4, run 3:      "
0.7623295454545456,0.1816346236462548,0000-12-31T00:00:02.767,Wolf,EPFLP300,"sj: 4, ss: 4, run 4:      "
0.6166666666666666,0.13999559075949058,0000-12-31T00:00:03.071,Wolf,EPFLP300,"sj: 4, ss: 4, run 5:      "
0.5483333333333333,0.10983995090500911,0000-12-31T00:00:02.621,Wolf,EPFLP300,"sj: 4, ss: 4, run 6:      "
0.6216666666666667,0.18275160231349039,0000-12-31T00:00:03.146,Wolf,EPFLP300,"sj: 6, ss: 1, run 1:      "
0.5238636363636363,0.09346931504954469,0000-12-31T00:00:03.175,Wolf,EPFLP300,"sj: 6, ss: 1, run 2:      "
0.4833333333333333,0.03513641844631532,0000-12-31T00:00:03.886,Wolf,EPFLP300,"sj: 6, ss: 1, run 3:      "
0.5931818181818181,0.14150655349910687,0000-12-31T00:00:04.089,Wolf,EPFLP300,"sj: 6, ss: 1, run 4:      "
0.6738636363636363,0.1940377650612696,0000-12-31T00:00:03.215,Wolf,EPFLP300,"sj: 6, ss: 1, run 5:      "
0.4958333333333334,0.013176156917368252,0000-12-31T00:00:03.63,Wolf,EPFLP300,"sj: 6, ss: 1, run 6:      "
0.5531818181818181,0.14366081494988855,0000-12-31T00:00:03.064,Wolf,EPFLP300,"sj: 6, ss: 2, run 1:      "
0.6092045454545455,0.11971668661926967,0000-12-31T00:00:03.034,Wolf,EPFLP300,"sj: 6, ss: 2, run 2:      "
0.743452380952381,0.0975839561395355,0000-12-31T00:00:04.419,Wolf,EPFLP300,"sj: 6, ss: 2, run 3:      "
0.48636363636363644,0.030679479895934218,0000-12-31T00:00:03.186,Wolf,EPFLP300,"sj: 6, ss: 2, run 4:      "
0.6022727272727273,0.16115187413774734,0000-12-31T00:00:03.57,Wolf,EPFLP300,"sj: 6, ss: 2, run 5:      "
0.5272727272727273,0.09807607474352885,0000-12-31T00:00:03.341,Wolf,EPFLP300,"sj: 6, ss: 2, run 6:      "
0.46911764705882353,0.03540891521720663,0000-12-31T00:00:03.627,Wolf,EPFLP300,"sj: 6, ss: 3, run 1:      "
0.5566666666666666,0.12938601447119677,0000-12-31T00:00:02.871,Wolf,EPFLP300,"sj: 6, ss: 3, run 2:      "
0.5791666666666666,0.1217953403799653,0000-12-31T00:00:03.596,Wolf,EPFLP300,"sj: 6, ss: 3, run 3:      "
0.6318181818181817,0.18048755518250442,0000-12-31T00:00:03.951,Wolf,EPFLP300,"sj: 6, ss: 3, run 4:      "
0.5666666666666667,0.11317527104146313,0000-12-31T00:00:03.334,Wolf,EPFLP300,"sj: 6, ss: 3, run 5:      "
0.595,0.14804278660801637,0000-12-31T00:00:03.163,Wolf,EPFLP300,"sj: 6, ss: 3, run 6:      "
0.52,0.10327955589886444,0000-12-31T00:00:03.126,Wolf,EPFLP300,"sj: 6, ss: 4, run 1:      "
0.5583333333333333,0.13636597454037308,0000-12-31T00:00:03.817,Wolf,EPFLP300,"sj: 6, ss: 4, run 2:      "
0.5666666666666667,0.1780813380536067,0000-12-31T00:00:03.476,Wolf,EPFLP300,"sj: 6, ss: 4, run 3:      "
0.6033333333333334,0.1808416536744334,0000-12-31T00:00:02.936,Wolf,EPFLP300,"sj: 6, ss: 4, run 4:      "
0.6060227272727273,0.1812016456508969,0000-12-31T00:00:03.642,Wolf,EPFLP300,"sj: 6, ss: 4, run 5:      "
0.5291666666666667,0.11628575382741377,0000-12-31T00:00:03.49,Wolf,EPFLP300,"sj: 6, ss: 4, run 6:      "
0.5522727272727274,0.11787547708990856,0000-12-31T00:00:03.409,Wolf,EPFLP300,"sj: 7, ss: 1, run 1:      "
0.6397727272727273,0.24478314928620395,0000-12-31T00:00:03.473,Wolf,EPFLP300,"sj: 7, ss: 1, run 2:      "
0.6864772727272728,0.1842299403291503,0000-12-31T00:00:02.947,Wolf,EPFLP300,"sj: 7, ss: 1, run 3:      "
0.5976190476190476,0.15269272008660964,0000-12-31T00:00:03.564,Wolf,EPFLP300,"sj: 7, ss: 1, run 4:      "
0.7809873949579831,0.17342333645580707,0000-12-31T00:00:03.027,Wolf,EPFLP300,"sj: 7, ss: 1, run 5:      "
0.6297619047619047,0.16979768762887162,0000-12-31T00:00:03.625,Wolf,EPFLP300,"sj: 7, ss: 1, run 6:      "
0.5966666666666667,0.10505730358731388,0000-12-31T00:00:02.937,Wolf,EPFLP300,"sj: 7, ss: 2, run 1:      "
0.5625,0.15119125734081418,0000-12-31T00:00:03.319,Wolf,EPFLP300,"sj: 7, ss: 2, run 2:      "
0.4965909090909091,0.08470801413326962,0000-12-31T00:00:03.139,Wolf,EPFLP300,"sj: 7, ss: 2, run 3:      "
0.6875,0.18967361505205088,0000-12-31T00:00:03.36,Wolf,EPFLP300,"sj: 7, ss: 2, run 4:      "
0.7151136363636363,0.136754542819003,0000-12-31T00:00:02.822,Wolf,EPFLP300,"sj: 7, ss: 2, run 5:      "
0.6625,0.16947859400868445,0000-12-31T00:00:03.262,Wolf,EPFLP300,"sj: 7, ss: 2, run 6:      "
0.5650000000000001,0.1292069829554287,0000-12-31T00:00:02.923,Wolf,EPFLP300,"sj: 7, ss: 3, run 1:      "
0.5196428571428571,0.043293087014209954,0000-12-31T00:00:03.633,Wolf,EPFLP300,"sj: 7, ss: 3, run 2:      "
0.5943181818181819,0.18510678054036864,0000-12-31T00:00:03.117,Wolf,EPFLP300,"sj: 7, ss: 3, run 3:      "
0.5050000000000001,0.09264628073124863,0000-12-31T00:00:02.771,Wolf,EPFLP300,"sj: 7, ss: 3, run 4:      "
0.6833333333333333,0.21264065787782932,0000-12-31T00:00:03.273,Wolf,EPFLP300,"sj: 7, ss: 3, run 5:      "
0.4916666666666666,0.08958064164776164,0000-12-31T00:00:05.746,Wolf,EPFLP300,"sj: 7, ss: 3, run 6:      "
0.520343137254902,0.14373536696960248,0000-12-31T00:00:02.991,Wolf,EPFLP300,"sj: 7, ss: 4, run 1:      "
0.5,0.09820927516479827,0000-12-31T00:00:03.294,Wolf,EPFLP300,"sj: 7, ss: 4, run 2:      "
0.6970588235294117,0.18046200220259087,0000-12-31T00:00:03.377,Wolf,EPFLP300,"sj: 7, ss: 4, run 3:      "
0.5791666666666666,0.16947859400868445,0000-12-31T00:00:03.237,Wolf,EPFLP300,"sj: 7, ss: 4, run 4:      "
0.675,0.1531560972454469,0000-12-31T00:00:03.507,Wolf,EPFLP300,"sj: 7, ss: 4, run 5:      "
0.5583333333333333,0.12379044419531773,0000-12-31T00:00:02.899,Wolf,EPFLP300,"sj: 7, ss: 4, run 6:      "
0.6655112044817926,0.09684832175730343,0000-12-31T00:00:03.198,Wolf,EPFLP300,"sj: 8, ss: 1, run 1:      "
0.6386363636363636,0.12376571516284482,0000-12-31T00:00:02.648,Wolf,EPFLP300,"sj: 8, ss: 1, run 2:      "
0.8488636363636365,0.12968161371851877,0000-12-31T00:00:02.692,Wolf,EPFLP300,"sj: 8, ss: 1, run 3:      "
0.6605681818181817,0.23035538803765757,0000-12-31T00:00:02.954,Wolf,EPFLP300,"sj: 8, ss: 1, run 4:      "
0.7125000000000001,0.18472744353523035,0000-12-31T00:00:03.017,Wolf,EPFLP300,"sj: 8, ss: 1, run 5:      "
0.6705681818181819,0.09593202188889516,0000-12-31T00:00:02.671,Wolf,EPFLP300,"sj: 8, ss: 1, run 6:      "
0.7083333333333333,0.2060055135304351,0000-12-31T00:00:03.17,Wolf,EPFLP300,"sj: 8, ss: 2, run 1:      "
0.7851540616246498,0.19706801162292573,0000-12-31T00:00:03.114,Wolf,EPFLP300,"sj: 8, ss: 2, run 2:      "
0.8292045454545456,0.12224236649463036,0000-12-31T00:00:02.613,Wolf,EPFLP300,"sj: 8, ss: 2, run 3:      "
0.5136363636363637,0.13173978860172217,0000-12-31T00:00:02.664,Wolf,EPFLP300,"sj: 8, ss: 2, run 4:      "
0.7572829131652661,0.13872075912995996,0000-12-31T00:00:03.475,Wolf,EPFLP300,"sj: 8, ss: 2, run 5:      "
0.6,0.1275964897539539,0000-12-31T00:00:02.68,Wolf,EPFLP300,"sj: 8, ss: 2, run 6:      "
