meanA,sdA,Time,Method,Database,Sujet_Session_Run
0.8201831501831501,0.09015859291173872,0000-12-31T00:00:28.784,nrTME,BI.EEG.2012-GIPSA,"sj: 18, ss: 1, run 1:     "
0.8156043956043956,0.08539770177581857,0000-12-31T00:00:31.991,nrTME,BI.EEG.2012-GIPSA,"sj: 18, ss: 1, run 2:     "
0.864952614952615,0.14241243595700673,0000-12-31T00:00:23.774,nrTME,BI.EEG.2012-GIPSA,"sj: 19, ss: 1, run 1:     "
0.855861705861706,0.13989564722960343,0000-12-31T00:00:26.485,nrTME,BI.EEG.2012-GIPSA,"sj: 19, ss: 1, run 2:     "
0.6880480792757522,0.10477284376138978,0000-12-31T00:01:15.713,nrTME,BI.EEG.2012-GIPSA,"sj: 20, ss: 1, run 1:     "
0.6930293206100644,0.11418200532090317,0000-12-31T00:01:18.421,nrTME,BI.EEG.2012-GIPSA,"sj: 20, ss: 1, run 2:     "
0.6393835801717725,0.09271579199038738,0000-12-31T00:01:12.397,nrTME,BI.EEG.2012-GIPSA,"sj: 21, ss: 1, run 1:     "
0.6453269763981877,0.09850069868688953,0000-12-31T00:01:08.225,nrTME,BI.EEG.2012-GIPSA,"sj: 21, ss: 1, run 2:     "
0.8585714285714285,0.08920154763104307,0000-12-31T00:00:23.801,nrTME,BI.EEG.2012-GIPSA,"sj: 22, ss: 1, run 1:     "
0.8542857142857143,0.09004911736055479,0000-12-31T00:00:24.19,nrTME,BI.EEG.2012-GIPSA,"sj: 22, ss: 1, run 2:     "
0.8636714975845411,0.06946013265347754,0000-12-31T00:00:34.586,nrTME,BI.EEG.2012-GIPSA,"sj: 23, ss: 1, run 1:     "
0.8581159420289854,0.0694408106589716,0000-12-31T00:00:33.397,nrTME,BI.EEG.2012-GIPSA,"sj: 23, ss: 1, run 2:     "
0.8734285912946739,0.07423992832835892,0000-12-31T00:00:31.865,nrTME,BI.EEG.2012-GIPSA,"sj: 24, ss: 1, run 1:     "
0.8755562508691419,0.07385043779224278,0000-12-31T00:00:32.711,nrTME,BI.EEG.2012-GIPSA,"sj: 24, ss: 1, run 2:     "
0.8643559143559145,0.09274384776824281,0000-12-31T00:00:24.549,nrTME,BI.EEG.2012-GIPSA,"sj: 25, ss: 1, run 1:     "
0.8643559143559145,0.09274384776824281,0000-12-31T00:00:25.488,nrTME,BI.EEG.2012-GIPSA,"sj: 25, ss: 1, run 2:     "
0.839078073089701,0.11025202214007518,0000-12-31T00:00:31.377,nrTME,BI.EEG.2012-GIPSA,"sj: 2, ss: 1, run 1:      "
0.8379152823920265,0.10841222382857413,0000-12-31T00:00:31.765,nrTME,BI.EEG.2012-GIPSA,"sj: 2, ss: 1, run 2:      "
0.8146153846153845,0.09097868055529194,0000-12-31T00:00:15.038,nrTME,BI.EEG.2012-GIPSA,"sj: 4, ss: 1, run 1:      "
0.8106153846153846,0.08518171009310199,0000-12-31T00:00:16.322,nrTME,BI.EEG.2012-GIPSA,"sj: 4, ss: 1, run 2:      "
0.7954059250818972,0.07080007093321841,0000-12-31T00:00:43.504,nrTME,BI.EEG.2012-GIPSA,"sj: 5, ss: 1, run 1:      "
0.7842434600959028,0.07499455512858001,0000-12-31T00:00:43.852,nrTME,BI.EEG.2012-GIPSA,"sj: 5, ss: 1, run 2:      "
0.7980210196779964,0.08381424582954217,0000-12-31T00:00:35.466,nrTME,BI.EEG.2012-GIPSA,"sj: 6, ss: 1, run 1:      "
0.7981831395348837,0.08371417981910405,0000-12-31T00:00:33.146,nrTME,BI.EEG.2012-GIPSA,"sj: 6, ss: 1, run 2:      "
0.7931818181818181,0.09402030972590446,0000-12-31T00:00:30.866,nrTME,BI.EEG.2012-GIPSA,"sj: 7, ss: 1, run 1:      "
0.7857954545454546,0.09386184788082592,0000-12-31T00:00:31.957,nrTME,BI.EEG.2012-GIPSA,"sj: 7, ss: 1, run 2:      "
